gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2501414486	603	430	474	SUPERFAMILY	SSF49562	IPR000008	C2 domain	GO:0005515
2501414486	603	499	521	SUPERFAMILY	SSF49562	IPR000008	C2 domain	GO:0005515
2501414486	603	128	320	SUPERFAMILY	SSF49265	IPR003961	Fibronectin, type III	GO:0005515
2501414486	603	229	319	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2501414486	603	330	422	SUPERFAMILY	SSF49265	IPR003961	Fibronectin, type III	GO:0005515
2501414486	603	334	422	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2501414487	239	1	235	SUPERFAMILY	SSF52402			
2501414488	136	1	121	SMART	SM00670	IPR002716	PIN domain	
2501414488	136	3	131	SUPERFAMILY	SSF88723			
2501414489	78	4	49	SMART	SM00966	IPR007159	AbrB-like domain	
2501414489	78	1	74	SUPERFAMILY	SSF89447			
2501414492	300	40	59	ProSitePatterns	PS00911	IPR001295	Dihydroorotate dehydrogenase, conserved site	GO:0004152|GO:0006207|GO:0055114
2501414492	300	235	255	ProSitePatterns	PS00912	IPR001295	Dihydroorotate dehydrogenase, conserved site	GO:0004152|GO:0006207|GO:0055114
2501414492	300	1	298	SUPERFAMILY	SSF51395			
2501414493	296	146	162	ProSitePatterns	PS01215	IPR000808	Mrp, conserved site	GO:0005524
2501414493	296	19	266	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2501414494	248	4	234	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2501414494	248	28	211	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2501414494	248	135	149	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2501414494	248	3	219	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2501414495	346	8	341	SUPERFAMILY	SSF81345			
2501414496	372	51	321	ProSiteProfiles	PS50983	IPR002491	ABC transporter periplasmic binding domain	GO:0005488
2501414496	372	1	19	ProSiteProfiles	PS51257			
2501414496	372	36	348	SUPERFAMILY	SSF53807			
2501414497	230	13	181	SUPERFAMILY	SSF143555			
2501414498	138	2	49	SUPERFAMILY	SSF47598	IPR010985	Ribbon-helix-helix	GO:0006355
2501414498	138	53	133	SUPERFAMILY	SSF55021			
2501414499	192	1	185	SUPERFAMILY	SSF53448			
2501414500	106	1	100	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2501414500	106	12	100	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2501414500	106	17	35	ProSitePatterns	PS00194	IPR017937	Thioredoxin, conserved site	GO:0045454
2501414501	799	1	67	SUPERFAMILY	SSF55008	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2501414501	799	2	68	ProSiteProfiles	PS50846	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2501414501	799	72	138	ProSiteProfiles	PS50846	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2501414501	799	72	139	SUPERFAMILY	SSF55008	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2501414501	799	489	495	ProSitePatterns	PS00154	IPR018303	P-type ATPase, phosphorylation site	
2501414501	799	485	505	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2501414501	799	543	792	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2501414501	799	243	290	SUPERFAMILY	SSF81665			
2501414501	799	290	386	SUPERFAMILY	SSF81653			
2501414501	799	387	479	SUPERFAMILY	SSF81665			
2501414502	194	3	83	ProSiteProfiles	PS50956	IPR000485	AsnC-type HTH domain	GO:0006355|GO:0043565
2501414502	194	143	179	SMART	SM00746	IPR011017	TRASH domain	
2501414502	194	21	47	ProSitePatterns	PS00519	IPR019885	Transcription regulator HTH, AsnC-type, conserved site	
2501414502	194	3	102	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0003700|GO:0005622|GO:0006355|GO:0043565
2501414502	194	2	60	SUPERFAMILY	SSF46785			
2501414503	331	1	26	ProSiteProfiles	PS51257			
2501414503	331	12	318	SUPERFAMILY	SSF52518			
2501414504	394	254	371	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2501414504	394	4	251	SUPERFAMILY	SSF52518			
2501414505	105	44	73	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2501414505	105	74	103	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2501414505	105	53	64	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2501414505	105	83	94	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2501414505	105	29	102	SUPERFAMILY	SSF54862			
2501414506	311	17	309	SUPERFAMILY	SSF52518			
2501414507	395	256	378	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2501414507	395	7	253	SUPERFAMILY	SSF52518			
2501414508	105	44	73	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2501414508	105	74	103	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2501414508	105	53	64	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2501414508	105	83	94	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2501414508	105	34	104	SUPERFAMILY	SSF54862			
2501414509	185	1	180	SUPERFAMILY	SSF53323	IPR002869	Pyruvate-flavodoxin oxidoreductase, central domain	GO:0016491|GO:0055114
2501414511	427	189	356	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2501414512	505	41	278	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
2501414512	505	316	493	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
2501414513	459	25	414	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
2501414514	112	6	74	ProSiteProfiles	PS51151	IPR002715	Nascent polypeptide-associated complex NAC domain	
2501414514	112	72	111	SUPERFAMILY	SSF46934	IPR009060	UBA-like	GO:0005515
2501414515	437	342	435	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2501414515	437	1	328	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2501414515	437	8	329	SUPERFAMILY	SSF55681			
2501414516	444	136	441	SUPERFAMILY	SSF51649	IPR000685	Ribulose bisphosphate carboxylase, large subunit, C-terminal	GO:0000287
2501414516	444	4	136	SUPERFAMILY	SSF54966	IPR017443	Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal	GO:0015977|GO:0016984
2501414517	362	9	139	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2501414518	57	1	54	SUPERFAMILY	SSF46785			
2501414519	115	5	114	SUPERFAMILY	SSF49367	IPR002742	Desulfoferrodoxin, ferrous iron-binding domain	GO:0005506|GO:0016491|GO:0055114
2501414520	53	33	43	ProSitePatterns	PS00202	IPR018527	Rubredoxin, iron-binding site	GO:0046872
2501414520	53	1	52	ProSiteProfiles	PS50903	IPR024934	Rubredoxin-like domain	GO:0005506
2501414520	53	1	53	SUPERFAMILY	SSF57802			
2501414521	171	2	132	ProSiteProfiles	PS50905	IPR009040	Ferritin- like diiron domain	
2501414521	171	4	132	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
